# panoview 
# Released on June 2001. This csv only logs download after 10 Apr 2004
#remote hostname,remote ip:port,date,time
,58.196.137.58:1083,8/9/2006,7:08:43
adsl-3-170-56.mia.bellsouth.net,65.3.170.56:33061,8/9/2006,21:08:50
lj910021.inktomisearch.com,202.160.178.152:54437,9/9/2006,10:09:44
crawl-66-249-66-98.googlebot.com,66.249.66.98:57586,9/9/2006,23:09:37
crawl-66-249-66-98.googlebot.com,66.249.66.98:39889,10/9/2006,20:22:19
msnbot.msn.com,65.54.188.82:3317,13/9/2006,10:56:16
msnbot.msn.com,65.54.188.82:12076,13/9/2006,15:51:38
msnbot.msn.com,65.54.188.82:4366,13/9/2006,19:46:06
msnbot.msn.com,65.54.188.82:19552,14/9/2006,0:34:46
msnbot.msn.com,65.54.188.82:49045,14/9/2006,5:30:10
msnbot.msn.com,65.54.188.81:3282,14/9/2006,9:56:53
msnbot.msn.com,65.54.188.81:51557,14/9/2006,15:13:14
msnbot.msn.com,65.54.188.81:43481,14/9/2006,20:31:51
msnbot.msn.com,65.54.188.81:3957,15/9/2006,1:39:27
lj910021.inktomisearch.com,202.160.178.152:36460,15/9/2006,2:10:27
d100114.upc-d.chello.nl,213.46.100.114:65225,15/9/2006,4:44:02
d100114.upc-d.chello.nl,213.46.100.114:64693,15/9/2006,4:48:31
msnbot.msn.com,65.54.188.81:7277,15/9/2006,6:46:09
msnbot.msn.com,65.54.188.81:33090,17/9/2006,12:52:07
msnbot.msn.com,65.54.188.81:47744,17/9/2006,19:40:01
msnbot.msn.com,65.54.188.81:17628,18/9/2006,1:20:02
crawl-66-249-66-75.googlebot.com,66.249.66.75:36271,18/9/2006,1:25:29
msnbot.msn.com,65.54.188.81:14473,18/9/2006,7:43:15
irc6.irc.ccu.edu.tw,140.123.101.66:1910,18/9/2006,10:36:29
msnbot.msn.com,65.54.188.81:43560,18/9/2006,12:33:23
dsl88-247-20576.ttnet.net.tr,88.247.80.96:1828,19/9/2006,6:22:55
crawl-66-249-66-67.googlebot.com,66.249.66.67:63543,20/9/2006,6:42:31
CPE-144-131-84-170.nsw.bigpond.net.au,144.131.84.170:46233,20/9/2006,13:25:35
msnbot.msn.com,65.54.188.81:16089,20/9/2006,16:54:46
msnbot.msn.com,65.54.188.81:53427,20/9/2006,22:21:28
msnbot.msn.com,65.54.188.81:13921,21/9/2006,4:00:32
msnbot.msn.com,65.54.188.81:23731,21/9/2006,9:07:33
lj910021.inktomisearch.com,202.160.178.152:38864,21/9/2006,11:23:52
msnbot.msn.com,65.54.188.81:53575,21/9/2006,15:21:28
msnbot.msn.com,65.54.188.81:48293,22/9/2006,6:46:11
msnbot.msn.com,65.54.188.81:5251,22/9/2006,12:03:49
msnbot.msn.com,65.54.188.81:60268,22/9/2006,18:50:21
msnbot.msn.com,65.54.188.81:42875,23/9/2006,0:46:54
crawl-66-249-66-114.googlebot.com,66.249.66.114:59900,23/9/2006,19:48:30
203-97-215-53.cable.telstraclear.net,203.97.215.53:34968,23/9/2006,22:16:48
203-97-215-53.cable.telstraclear.net,203.97.215.53:34972,23/9/2006,22:16:58
bl1sch4062309.phx.gbl,65.55.212.114:16331,24/9/2006,9:48:51
crawl-66-249-66-114.googlebot.com,66.249.66.114:64788,25/9/2006,4:01:09
,202.120.40.90:2204,25/9/2006,10:58:10
lj910021.inktomisearch.com,202.160.178.152:43078,27/9/2006,2:48:59
lj601144.inktomisearch.com,72.30.133.219:56163,28/9/2006,7:09:26
bl8-116-145.dsl.telepac.pt,85.241.116.145:1077,28/9/2006,18:21:11
59.163.146.11.static.vsnl.net.in,59.163.146.11:33693,29/9/2006,20:05:55
59.163.146.11.static.vsnl.net.in,59.163.146.11:41336,29/9/2006,20:28:09
59.163.146.11.static.vsnl.net.in,59.163.146.11:41492,29/9/2006,20:28:38
lj910021.inktomisearch.com,202.160.178.152:60666,2/10/2006,6:02:23
cable-155-229.zeelandnet.nl,82.176.155.229:3374,2/10/2006,16:02:11
lj910021.inktomisearch.com,202.160.178.152:38464,4/10/2006,21:04:07
msnbot.msn.com,65.54.188.81:11488,5/10/2006,21:05:34
msnbot.msn.com,65.54.188.81:49732,6/10/2006,2:06:45
msnbot.msn.com,65.54.188.81:31886,6/10/2006,8:06:14
msnbot.msn.com,65.54.188.81:20589,6/10/2006,14:06:27
62-177-191-253.dsl.bbeyond.nl,62.177.191.253:18199,6/10/2006,17:06:21
62-177-191-253.dsl.bbeyond.nl,62.177.191.253:18269,6/10/2006,17:06:42
msnbot.msn.com,65.54.188.81:36899,6/10/2006,19:06:54
bl1sch4062308.phx.gbl,65.55.212.113:4486,7/10/2006,12:07:40
lj910021.inktomisearch.com,202.160.178.152:39541,8/10/2006,3:08:32
msnbot.msn.com,65.54.188.81:18517,8/10/2006,4:08:22
msnbot.msn.com,65.54.188.81:7271,8/10/2006,9:08:03
msnbot.msn.com,65.54.188.81:36527,8/10/2006,16:08:21
msnbot.msn.com,65.54.188.81:22367,8/10/2006,22:08:22
,221.221.25.168:4016,10/10/2006,10:48:21
lj910021.inktomisearch.com,202.160.178.152:34429,11/10/2006,5:51:37
n218103147033.netvigator.com,218.103.147.33:3314,11/10/2006,21:46:04
59.163.25.48.static.vsnl.net.in,59.163.25.48:50312,12/10/2006,1:19:25
,86.108.82.103:61629,12/10/2006,6:37:20
,194.165.130.115:20568,12/10/2006,6:41:05
,194.165.130.115:45146,12/10/2006,6:45:06
,194.165.130.115:6698,12/10/2006,6:49:07
,194.165.130.115:54266,12/10/2006,6:57:09
,194.165.130.115:5314,12/10/2006,7:11:12
,194.165.130.115:22920,12/10/2006,7:38:00
,194.165.130.115:14899,12/10/2006,8:31:29
,194.165.130.115:8129,12/10/2006,10:15:51
,194.165.130.115:4438,12/10/2006,13:40:45
,194.165.130.115:1794,12/10/2006,20:34:03
,194.165.130.115:42623,13/10/2006,10:22:57
,125.33.150.37:48373,13/10/2006,12:48:30
msnbot.msn.com,65.54.188.81:7642,14/10/2006,2:11:59
msnbot.msn.com,65.54.188.81:30526,14/10/2006,7:06:37
msnbot.msn.com,65.54.188.81:19489,14/10/2006,12:01:42
,194.165.130.115:23558,14/10/2006,13:52:46
msnbot.msn.com,65.54.188.81:16238,14/10/2006,17:18:27
msnbot.msn.com,65.54.188.81:39880,14/10/2006,22:12:55
lj910159.inktomisearch.com,202.160.179.28:57079,15/10/2006,8:30:05
,210.27.7.245:1668,16/10/2006,11:14:14
,210.27.7.245:1668,16/10/2006,11:14:18
,194.165.130.115:43972,16/10/2006,21:58:21
lj910159.inktomisearch.com,202.160.179.28:42428,17/10/2006,1:25:40
,74.140.32.132:1801,17/10/2006,8:38:16
dslb-084-057-026-248.pools.arcor-ip.net,84.57.26.248:34118,18/10/2006,3:11:39
lj910159.inktomisearch.com,202.160.179.28:42210,18/10/2006,19:41:52
,194.165.130.115:38093,19/10/2006,8:36:28
livebot-65-54-188-81.search.live.com,65.54.188.81:32082,20/10/2006,23:03:16
livebot-65-54-188-81.search.live.com,65.54.188.81:43670,21/10/2006,3:44:39
livebot-65-54-188-81.search.live.com,65.54.188.81:47942,21/10/2006,8:35:00
livebot-65-54-188-81.search.live.com,65.54.188.81:42696,21/10/2006,14:03:52
,194.165.130.115:36165,21/10/2006,18:38:37
livebot-65-54-188-81.search.live.com,65.54.188.81:43614,21/10/2006,19:49:45
livebot-65-54-188-81.search.live.com,65.54.188.81:25459,22/10/2006,6:35:23
livebot-65-54-188-81.search.live.com,65.54.188.81:45683,22/10/2006,12:57:56
livebot-65-54-188-81.search.live.com,65.54.188.81:24307,22/10/2006,20:46:43
livebot-65-54-188-81.search.live.com,65.54.188.81:7774,23/10/2006,1:54:23
,211.211.66.51:3137,26/10/2006,13:22:38
,194.165.130.115:4951,26/10/2006,14:55:53
lj910159.inktomisearch.com,202.160.179.28:41806,27/10/2006,8:29:59
lj910159.inktomisearch.com,202.160.179.28:56029,30/10/2006,0:48:45
crawl-66-249-66-69.googlebot.com,66.249.66.69:60137,31/10/2006,2:45:41
,148.206.91.47:3406,31/10/2006,5:19:03
getnet.is.ew.ro,85.204.33.46:4418,1/11/2006,0:01:14
lj910159.inktomisearch.com,202.160.179.28:46459,1/11/2006,6:01:08
,194.165.130.115:8321,1/11/2006,9:01:00
,219.142.53.25:21593,2/11/2006,13:02:49
,195.235.93.131:13922,2/11/2006,17:02:26
,195.235.93.131:13982,2/11/2006,17:02:49
crawl-66-249-65-167.googlebot.com,66.249.65.167:36370,3/11/2006,5:03:24
lj910159.inktomisearch.com,202.160.179.28:51012,3/11/2006,21:03:20
livebot-65-55-212-112.search.live.com,65.55.212.112:19319,4/11/2006,19:04:17
livebot-65-54-188-81.search.live.com,65.54.188.81:3653,5/11/2006,3:05:04
lj910159.inktomisearch.com,202.160.179.28:54254,8/11/2006,18:08:21
machine10-104.fullsail.com,66.192.104.10:56073,9/11/2006,0:09:27
machine10-104.fullsail.com,66.192.104.10:58085,9/11/2006,0:09:45
lj611154.inktomisearch.com,74.6.73.218:59989,10/11/2006,2:40:50
lj910159.inktomisearch.com,202.160.179.28:34807,10/11/2006,7:25:06
lj910159.inktomisearch.com,202.160.179.28:40690,12/11/2006,1:51:54
n220246220202.netvigator.com,220.246.220.202:1712,13/11/2006,14:23:52
lj910159.inktomisearch.com,202.160.179.28:41311,14/11/2006,17:51:25
timon170.uio.no,129.240.250.170:3339,14/11/2006,23:18:39
lj910159.inktomisearch.com,202.160.179.28:55355,16/11/2006,6:14:23
crawl2.cosmixcorp.com,38.113.234.181:43411,18/11/2006,14:49:56
livebot-65-54-188-80.search.live.com,65.54.188.80:13344,19/11/2006,12:09:05
r6r43.net.upc.cz,89.176.17.43:4261,19/11/2006,21:27:21
,219.221.205.207:1596,23/11/2006,22:44:10
pool-72-70-100-210.bstnma.east.verizon.net,72.70.100.210:50870,24/11/2006,2:34:13
089-037-045-062.dynamic.caiway.nl,62.45.37.89:47239,24/11/2006,4:34:45
,196.203.153.3:21756,25/11/2006,5:27:31
59-104-138-195.adsl.dynamic.seed.net.tw,59.104.138.195:1699,25/11/2006,23:49:02
fog.ssi.bg,217.79.71.18:36589,27/11/2006,16:15:13
,219.142.53.23:14965,28/11/2006,1:43:11
cc237703-a.emmen1.dr.home.nl,217.122.12.211:22418,29/11/2006,4:49:18
cc237703-a.emmen1.dr.home.nl,217.122.12.211:22419,29/11/2006,4:49:19
136.179-201-80.adsl-dyn.isp.belgacom.be,80.201.179.136:60067,2/12/2006,1:02:26
136.179-201-80.adsl-dyn.isp.belgacom.be,80.201.179.136:60067,2/12/2006,1:02:34
athedsl-48673.otenet.gr,87.203.167.111:10061,3/12/2006,10:03:52
livebot-65-54-188-80.search.live.com,65.54.188.80:29947,3/12/2006,18:03:19
57.53.194.203.dial.dynamic.acc03-dryb-mel.comindico.com.au,203.194.53.57:1219,4/12/2006,15:04:07
cr1.turnitin.com,64.140.49.66:42483,4/12/2006,23:04:36
,62.141.76.133:59128,5/12/2006,18:05:02
livebot-65-55-212-112.search.live.com,65.55.212.112:16336,5/12/2006,22:05:14
livebot-65-54-188-80.search.live.com,65.54.188.80:13125,6/12/2006,0:06:00
daibutsu.mpcnet.co.jp,210.175.247.10:61554,8/12/2006,10:08:28
livebot-65-55-208-154.search.live.com,65.55.208.154:16665,17/12/2006,14:13:35
vespa15.backup.cn3.yahoo.com,203.209.240.34:41930,17/12/2006,15:20:37
livebot-65-54-188-80.search.live.com,65.54.188.80:17326,17/12/2006,20:27:17
c-69-246-144-96.hsd1.tn.comcast.net,69.246.144.96:50546,21/12/2006,3:05:23
,216.52.28.197:15075,21/12/2006,8:38:19
lj611154.inktomisearch.com,74.6.73.218:36238,22/12/2006,18:11:51
host-196-205-152-149.static.link.com.eg,196.205.152.149:29451,27/12/2006,22:58:30
host-196-205-152-149.static.link.com.eg,196.205.152.149:29451,27/12/2006,22:58:35
host-196-205-152-149.static.link.com.eg,196.205.152.149:29468,27/12/2006,23:06:59
host-196-205-152-149.static.link.com.eg,196.205.152.149:31627,28/12/2006,3:45:51
host-196-205-152-149.static.link.com.eg,196.205.152.149:31627,28/12/2006,3:46:00
,89.98.224.154:1174,30/12/2006,21:08:21
livebot-65-55-208-156.search.live.com,65.55.208.156:4161,1/1/2007,6:01:18
livebot-65-54-188-81.search.live.com,65.54.188.81:30159,1/1/2007,15:01:33
livebot-65-54-188-82.search.live.com,65.54.188.82:1898,3/1/2007,13:03:03
a77120.upc-a.chello.nl,62.163.77.120:1824,13/1/2007,8:19:29
livebot-65-55-208-156.search.live.com,65.55.208.156:49980,13/1/2007,9:35:27
a62-216-23-118.adsl.cistron.nl,62.216.23.118:1521,13/1/2007,17:09:58
livebot-65-55-208-156.search.live.com,65.55.208.156:61966,14/1/2007,14:57:00
livebot-65-54-188-82.search.live.com,65.54.188.82:35245,15/1/2007,19:31:31
,38.100.225.3:48791,18/1/2007,10:00:36
CPE-61-9-216-215.static.qld.bigpond.net.au,61.9.216.215:1481,18/1/2007,10:35:24
livebot-65-55-208-156.search.live.com,65.55.208.156:60173,18/1/2007,20:44:05
,210.77.3.67:3809,18/1/2007,21:35:30
203.200.40.194.ill-bgl.static.vsnl.net.in,203.200.40.194:13209,19/1/2007,0:44:37
CPE0010b56ff12c-CM00137115bcd6.cpe.net.cable.rogers.com,74.99.122.106:2431,20/1/2007,4:28:20
pD95E98B1.dip0.t-ipconnect.de,217.94.152.177:64207,22/1/2007,8:05:09
,58.24.200.8:4154,22/1/2007,20:13:18
livebot-65-55-212-113.search.live.com,65.55.212.113:16126,25/1/2007,3:53:43
cpe-68-203-199-164.satx.res.rr.com,68.203.199.164:2303,25/1/2007,4:33:27
cpe-68-203-199-164.satx.res.rr.com,68.203.199.164:2304,25/1/2007,4:33:27
,213.4.194.16:10000,29/1/2007,17:44:37
livebot-65-54-188-82.search.live.com,65.54.188.82:36242,31/1/2007,17:41:42
,210.173.180.151:55171,31/1/2007,20:27:58
iph-cache1.jaring.my,61.6.54.141:36833,31/1/2007,23:39:57
,60.52.136.202:1232,1/2/2007,23:01:15
,137.189.33.200:4038,2/2/2007,0:02:33
,137.189.33.200:4038,2/2/2007,0:02:36
lj611154.inktomisearch.com,74.6.73.218:50122,3/2/2007,5:03:24
natcrawlbloc01.net.m1.fti.net,81.52.143.15:35587,3/2/2007,17:03:52
livebot-65-54-188-82.search.live.com,65.54.188.82:44936,8/2/2007,1:08:15
egspd42419.ask.com,65.214.44.172:52482,8/2/2007,3:08:01
rotomill.plus.com,80.229.184.184:18078,9/2/2007,0:09:09
natcrawlbloc01.net.m1.fti.net,81.52.143.15:33089,9/2/2007,6:09:13
egspd42419.ask.com,65.214.44.172:39940,10/2/2007,3:42:53
livebot-65-55-208-147.search.live.com,65.55.208.147:50047,10/2/2007,10:42:57
livebot-65-54-188-81.search.live.com,65.54.188.81:38790,10/2/2007,22:34:59
livebot-65-54-188-81.search.live.com,65.54.188.81:22608,12/2/2007,4:45:39
livebot-65-55-208-147.search.live.com,65.55.208.147:16146,13/2/2007,17:38:37
mk7.gais.ccu.edu.tw,140.123.100.7:60452,14/2/2007,2:21:14
livebot-65-55-212-97.search.live.com,65.55.212.97:47752,14/2/2007,17:26:25
ip565269e7.speed.planet.nl,86.82.105.231:36574,14/2/2007,18:53:17
livebot-65-54-188-81.search.live.com,65.54.188.81:47296,15/2/2007,0:32:53
livebot-65-55-208-147.search.live.com,65.55.208.147:21977,15/2/2007,0:44:43
fre2-125.164.71.64.krugle.com,64.71.164.125:61029,15/2/2007,11:12:28
,196.202.61.167:11009,15/2/2007,18:57:06
livebot-65-55-208-147.search.live.com,65.55.208.147:56382,16/2/2007,7:24:00
h-67-100-95-180.snfccasy.covad.net,67.100.95.180:1141,16/2/2007,18:53:01
livebot-65-55-208-147.search.live.com,65.55.208.147:57890,17/2/2007,14:30:48
livebot-65-54-188-81.search.live.com,65.54.188.81:52585,18/2/2007,0:56:44
livebot-65-55-208-147.search.live.com,65.55.208.147:28259,19/2/2007,1:37:52
usc7-pool-204.9.204.202.uscolo.com,204.9.204.202:52514,19/2/2007,3:56:34
crawl-66-249-66-166.googlebot.com,66.249.66.166:47464,19/2/2007,5:27:42
201-209-55-16.genericrev.cantv.net,201.209.55.16:1706,19/2/2007,7:33:46
livebot-65-55-208-165.search.live.com,65.55.208.165:62743,19/2/2007,9:38:08
natcrawlbloc01.net.m1.fti.net,81.52.143.15:58110,20/2/2007,1:47:27
ct501034.inktomisearch.com,74.6.87.122:60921,21/2/2007,5:23:23
livebot-65-55-208-165.search.live.com,65.55.208.165:59545,21/2/2007,15:52:02
livebot-65-55-208-165.search.live.com,65.55.208.165:52638,22/2/2007,21:55:28
cc144224-c.hooge1.gr.home.nl,217.122.90.60:1687,23/2/2007,0:38:51
livebot-65-55-208-165.search.live.com,65.55.208.165:25321,24/2/2007,3:46:20
livebot-65-55-208-165.search.live.com,65.55.208.165:59562,25/2/2007,9:55:17
crawl-66-249-72-197.googlebot.com,66.249.72.197:39967,25/2/2007,20:54:49
crawl-66-249-72-197.googlebot.com,66.249.72.197:39233,26/2/2007,12:07:59
livebot-65-55-208-165.search.live.com,65.55.208.165:61134,26/2/2007,16:59:49
CPE-60-228-158-53.nsw.bigpond.net.au,60.228.158.53:34521,27/2/2007,10:20:03
livebot-65-55-208-165.search.live.com,65.55.208.165:28575,27/2/2007,22:35:51
livebot-65-55-212-97.search.live.com,65.55.212.97:18196,1/3/2007,1:01:00
livebot-65-55-208-165.search.live.com,65.55.208.165:3940,1/3/2007,4:01:17
natcrawlbloc01.net.m1.fti.net,81.52.143.15:35721,1/3/2007,22:01:51
livebot-65-55-208-165.search.live.com,65.55.208.165:46000,2/3/2007,10:02:16
pppoe-88-147-187-20.san.ru,88.147.187.20:1528,2/3/2007,15:02:26
livebot-65-55-208-165.search.live.com,65.55.208.165:48562,3/3/2007,16:03:40
livebot-65-54-188-82.search.live.com,65.54.188.82:25040,4/3/2007,5:04:26
181-207.1-85.cust.bluewin.ch,85.1.207.181:53445,4/3/2007,8:04:17
livebot-65-55-208-165.search.live.com,65.55.208.165:41739,4/3/2007,23:04:26
natcrawlbloc01.net.m1.fti.net,81.52.143.15:40755,5/3/2007,12:05:43
livebot-65-55-208-165.search.live.com,65.55.208.165:37757,6/3/2007,5:06:24
livebot-65-55-208-165.search.live.com,65.55.208.165:4239,7/3/2007,11:07:09
natcrawlbloc01.net.m1.fti.net,81.52.143.15:53975,8/3/2007,14:08:02
livebot-65-55-208-165.search.live.com,65.55.208.165:46212,8/3/2007,17:08:03
livebot-65-55-208-165.search.live.com,65.55.208.165:1947,9/3/2007,23:09:20
,88.240.208.52:2682,10/3/2007,7:48:27
livebot-65-55-208-165.search.live.com,65.55.208.165:41017,11/3/2007,6:23:28
natcrawlbloc01.net.m1.fti.net,81.52.143.15:54561,11/3/2007,15:00:37
livebot-65-55-208-165.search.live.com,65.55.208.165:30000,12/3/2007,13:00:17
livebot-65-55-208-165.search.live.com,65.55.208.165:52900,13/3/2007,19:18:08
ct501035.inktomisearch.com,74.6.87.70:40926,14/3/2007,16:38:31
natcrawlbloc01.net.m1.fti.net,81.52.143.15:53187,14/3/2007,17:08:35
livebot-65-55-208-165.search.live.com,65.55.208.165:39875,15/3/2007,2:09:40
livebot-65-55-208-165.search.live.com,65.55.208.165:35447,17/3/2007,14:33:04
natcrawlbloc01.net.m1.fti.net,81.52.143.15:48619,17/3/2007,19:31:30
livebot-65-55-208-165.search.live.com,65.55.208.165:33203,18/3/2007,20:46:14
livebot-65-54-188-83.search.live.com,65.54.188.83:53762,18/3/2007,21:31:19
livebot-65-55-212-98.search.live.com,65.55.212.98:21232,19/3/2007,7:47:20
livebot-65-55-208-165.search.live.com,65.55.208.165:5936,20/3/2007,3:06:40
,61.4.103.146:42631,20/3/2007,11:39:07
natcrawlbloc01.net.m1.fti.net,81.52.143.15:47580,20/3/2007,17:56:22
212-123-158-30.dsl.ip.tiscali.nl,212.123.158.30:12256,20/3/2007,22:15:48
proxy1.oregonstate.edu,128.193.0.6:35747,21/3/2007,8:13:11
livebot-65-55-208-165.search.live.com,65.55.208.165:53129,21/3/2007,9:01:41
,59.95.98.167:3070,21/3/2007,21:29:12
livebot-65-54-188-83.search.live.com,65.54.188.83:19730,22/3/2007,10:37:39
livebot-65-55-208-165.search.live.com,65.55.208.165:1672,22/3/2007,15:05:41
natcrawlbloc01.net.m1.fti.net,81.52.143.15:52532,23/3/2007,19:54:39
livebot-65-55-208-165.search.live.com,65.55.208.165:60910,24/3/2007,8:20:40
livebot-65-55-208-165.search.live.com,65.55.208.165:32177,25/3/2007,14:19:33
adsl-68-93-134-41.dsl.austtx.swbell.net,68.93.134.41:4675,25/3/2007,18:00:57
natcrawlbloc01.net.m1.fti.net,81.52.143.15:54450,26/3/2007,17:40:38
livebot-65-55-208-165.search.live.com,65.55.208.165:56802,26/3/2007,21:55:22
livebot-65-55-208-165.search.live.com,65.55.208.165:26934,28/3/2007,4:00:02
ip54572ccb.direct-adsl.nl,84.87.44.203:17402,29/3/2007,1:59:06
a122196.upc-a.chello.nl,62.163.122.196:33070,29/3/2007,5:44:59
a122196.upc-a.chello.nl,62.163.122.196:33094,29/3/2007,5:45:35
a122196.upc-a.chello.nl,62.163.122.196:33098,29/3/2007,5:45:43
livebot-65-55-208-165.search.live.com,65.55.208.165:36106,29/3/2007,9:38:46
ct501035.inktomisearch.com,74.6.87.70:46653,29/3/2007,23:14:52
livebot-65-55-208-165.search.live.com,65.55.208.165:30304,30/3/2007,15:46:49
livebot-65-55-208-165.search.live.com,65.55.208.165:64419,31/3/2007,21:35:49
livebot-65-54-188-82.search.live.com,65.54.188.82:64735,1/4/2007,22:01:14
livebot-65-55-208-165.search.live.com,65.55.208.165:18415,2/4/2007,3:02:28
livebot-65-55-212-98.search.live.com,65.55.212.98:33305,3/4/2007,6:03:08
71-13-115-117.static.mdsn.wi.charter.com,71.13.115.117:52317,3/4/2007,8:03:45
livebot-65-55-208-148.search.live.com,65.55.208.148:61940,4/4/2007,15:04:23
livebot-65-55-208-148.search.live.com,65.55.208.148:20374,5/4/2007,21:05:23
ct501035.inktomisearch.com,74.6.87.70:47913,5/4/2007,23:05:59
livebot-65-54-188-82.search.live.com,65.54.188.82:22400,6/4/2007,2:06:37
livebot-65-55-208-148.search.live.com,65.55.208.148:19868,7/4/2007,3:07:22
crawler4.irl.cs.tamu.edu,128.194.135.94:50276,8/4/2007,6:08:10
livebot-65-55-208-148.search.live.com,65.55.208.148:11683,8/4/2007,9:08:23
livebot-65-55-208-148.search.live.com,65.55.208.148:23649,9/4/2007,16:09:14
livebot-65-55-208-148.search.live.com,65.55.208.148:29750,10/4/2007,23:06:24
106.101-247-81.adsl-dyn.isp.belgacom.be,81.247.101.106:49868,11/4/2007,17:49:01
natcrawlbloc01.net.m1.fti.net,81.52.143.15:41908,11/4/2007,18:57:03
livebot-65-55-208-148.search.live.com,65.55.208.148:62810,12/4/2007,5:48:47
ct501035.inktomisearch.com,74.6.87.70:47846,12/4/2007,23:17:38
,70.42.51.10:47974,13/4/2007,3:19:22
livebot-65-55-208-148.search.live.com,65.55.208.148:29019,13/4/2007,11:51:25
livebot-65-55-208-148.search.live.com,65.55.208.148:47596,14/4/2007,18:09:40
livebot-65-55-212-97.search.live.com,65.55.212.97:61889,15/4/2007,12:45:13
livebot-65-55-208-148.search.live.com,65.55.208.148:5719,16/4/2007,0:19:15
livebot-65-54-188-82.search.live.com,65.54.188.82:12786,16/4/2007,5:36:26
livebot-65-55-208-148.search.live.com,65.55.208.148:35649,17/4/2007,6:24:14
by1sch4030210.phx.gbl,65.54.165.37:5679,17/4/2007,14:19:35
livebot-65-55-208-148.search.live.com,65.55.208.148:22096,18/4/2007,12:11:14
fre2-125.164.71.64.krugle.com,64.71.164.125:26019,19/4/2007,4:04:56
livebot-65-55-208-148.search.live.com,65.55.208.148:46102,19/4/2007,19:35:38
ct501035.inktomisearch.com,74.6.87.70:52598,20/4/2007,4:30:44
livebot-65-54-188-81.search.live.com,65.54.188.81:65454,20/4/2007,7:04:25
natcrawlbloc01.net.m1.fti.net,81.52.143.15:35149,20/4/2007,12:19:38
,125.234.88.210:1451,21/4/2007,0:37:06
livebot-65-55-208-148.search.live.com,65.55.208.148:51406,21/4/2007,1:13:21
livebot-65-55-208-148.search.live.com,65.55.208.148:10571,22/4/2007,7:32:48
cable-62-117-26-247.cust.blue-cable.de,62.117.26.247:1799,22/4/2007,19:36:19
cable-62-117-26-247.cust.blue-cable.de,62.117.26.247:1801,22/4/2007,19:36:49
cable-62-117-26-247.cust.blue-cable.de,62.117.26.247:1801,22/4/2007,19:36:53
livebot-65-55-208-148.search.live.com,65.55.208.148:16298,23/4/2007,13:28:23
livebot-65-55-208-148.search.live.com,65.55.208.148:10788,24/4/2007,19:39:26
,60.191.2.238:3199,24/4/2007,21:36:25
penguin.itsc.cuhk.edu.hk,202.45.188.35:2896,25/4/2007,11:29:50
livebot-65-55-208-148.search.live.com,65.55.208.148:59366,26/4/2007,2:42:49
natcrawlbloc01.net.m1.fti.net,81.52.143.15:38066,26/4/2007,11:40:27
livebot-65-55-208-148.search.live.com,65.55.208.148:17855,27/4/2007,9:27:55
livebot-65-55-208-148.search.live.com,65.55.208.148:26958,28/4/2007,15:41:23
livebot-65-55-208-148.search.live.com,65.55.208.148:52184,29/4/2007,22:10:40
livebot-65-54-188-81.search.live.com,65.54.188.81:16517,30/4/2007,4:29:22
livebot-65-55-208-148.search.live.com,65.55.208.148:46408,1/5/2007,4:01:56
ct501035.inktomisearch.com,74.6.87.70:36395,1/5/2007,17:01:17
livebot-65-55-208-148.search.live.com,65.55.208.148:52126,2/5/2007,11:02:05
pluto.cs.cuhk.hk,137.189.90.241:37331,2/5/2007,23:02:16
pluto.cs.cuhk.hk,137.189.90.241:37524,2/5/2007,23:02:38
,137.189.34.241:1251,3/5/2007,5:03:35
,137.189.34.241:1251,3/5/2007,5:03:39
livebot-65-55-208-148.search.live.com,65.55.208.148:21649,3/5/2007,18:03:19
livebot-65-55-208-148.search.live.com,65.55.208.148:37517,5/5/2007,0:05:33
livebot-65-55-208-148.search.live.com,65.55.208.148:11432,5/5/2007,2:05:55
,201.200.92.218:50725,5/5/2007,5:05:18
piter.hstl2.put.poznan.pl,150.254.147.131:1358,5/5/2007,21:05:40
DSL217-132-50-118.bb.netvision.net.il,217.132.50.118:63903,6/5/2007,20:06:59
207-67-117-173.static.twtelecom.net,207.67.117.173:35451,7/5/2007,7:07:07
natcrawlbloc01.net.m1.fti.net,81.52.143.15:60950,7/5/2007,7:07:24
110.148.intelnet.net.gt,216.230.148.110:40985,8/5/2007,3:08:51
iph-cache1.jaring.my,61.6.54.141:64560,8/5/2007,4:08:02
ct501035.inktomisearch.com,74.6.87.70:43652,8/5/2007,18:08:20
livebot-65-54-188-82.search.live.com,65.54.188.82:29302,14/5/2007,9:35:54
livebot-65-55-212-98.search.live.com,65.55.212.98:52375,14/5/2007,15:14:48
natcrawlbloc01.net.m1.fti.net,81.52.143.15:45760,16/5/2007,0:01:42
,38.99.13.119:39833,16/5/2007,0:02:32
ct501035.inktomisearch.com,74.6.87.70:58564,18/5/2007,8:26:11
livebot-65-54-188-82.search.live.com,65.54.188.82:52191,18/5/2007,18:28:04
livebot-65-55-208-157.search.live.com,65.55.208.157:6374,19/5/2007,10:05:59
natcrawlbloc01.net.m1.fti.net,81.52.143.15:44767,21/5/2007,18:44:58
240-156.static.ew.hu,212.108.240.156:1254,23/5/2007,19:19:29
240-156.static.ew.hu,212.108.240.156:1256,23/5/2007,19:19:42
by1sch4030210.phx.gbl,65.54.165.37:43103,24/5/2007,4:48:09
by1sch4030210.phx.gbl,65.54.165.37:25533,25/5/2007,12:55:34
