# panoshader version 2
# Released on Oct 2003.
#remote hostname,remote ip:port,date,time
crawl-66-249-71-42.googlebot.com,66.249.71.42:36452,30/5/2005,13:21:39
crawl-66-249-64-13.googlebot.com,66.249.64.13:59952,31/5/2005,12:58:47
crawl-66-249-71-72.googlebot.com,66.249.71.72:60607,31/5/2005,19:21:49
crawl-66-249-64-15.googlebot.com,66.249.64.15:33147,1/6/2005,14:01:38
crawl-66-249-64-77.googlebot.com,66.249.64.77:46042,2/6/2005,11:02:23
host33-205.pool8255.interbusiness.it,82.55.205.33:2207,3/6/2005,6:03:56
webmail.sti-hawaii.com,64.65.104.2:48640,3/6/2005,10:03:11
crawl-66-249-71-9.googlebot.com,66.249.71.9:52861,3/6/2005,11:03:06
ustlnx19-n2.ust.hk,143.89.188.6:50314,3/6/2005,15:03:16
ustlnx19-n2.ust.hk,143.89.188.6:50450,3/6/2005,15:03:25
,60.191.2.231:2057,3/6/2005,18:03:45
crawl-66-249-71-57.googlebot.com,66.249.71.57:47490,4/6/2005,13:04:18
crawl-66-249-64-10.googlebot.com,66.249.64.10:49693,5/6/2005,13:05:49
crawl-66-249-64-10.googlebot.com,66.249.64.10:38836,6/6/2005,14:06:08
crawl-66-249-71-15.googlebot.com,66.249.71.15:51380,7/6/2005,13:07:54
no-dns.bsve.net,62.69.89.194:53394,7/6/2005,16:07:39
crawl-66-249-64-47.googlebot.com,66.249.64.47:54096,8/6/2005,13:08:05
edm-006.edm.uhasselt.be,193.190.10.6:26766,8/6/2005,17:08:01
B4672.b.pppool.de,213.7.70.114:1465,8/6/2005,21:08:25
crawl-66-249-64-25.googlebot.com,66.249.64.25:33112,9/6/2005,13:09:38
crawl-66-249-71-42.googlebot.com,66.249.71.42:63981,10/6/2005,13:54:46
crawl-66-249-71-1.googlebot.com,66.249.71.1:52332,11/6/2005,13:32:58
crawl-66-249-71-28.googlebot.com,66.249.71.28:63163,11/6/2005,16:48:28
220-138-74-146.dynamic.hinet.net,220.138.74.146:1711,11/6/2005,21:08:32
msnbot.msn.com,65.54.188.82:33132,12/6/2005,5:55:38
crawl-66-249-71-57.googlebot.com,66.249.71.57:36600,12/6/2005,12:24:46
crawl-66-249-71-17.googlebot.com,66.249.71.17:44924,13/6/2005,13:08:03
crawl-66-249-71-7.googlebot.com,66.249.71.7:53690,14/6/2005,12:23:10
crawl-66-249-71-3.googlebot.com,66.249.71.3:52793,15/6/2005,11:22:39
,161.122.38.64:3920,15/6/2005,12:30:52
,161.122.38.64:3920,15/6/2005,12:30:55
crawl-66-249-71-55.googlebot.com,66.249.71.55:40451,16/6/2005,16:05:31
egspd42419.ask.com,65.214.44.172:57997,16/6/2005,23:45:49
crawl-66-249-71-3.googlebot.com,66.249.71.3:38152,17/6/2005,13:10:08
crawl-66-249-71-53.googlebot.com,66.249.71.53:44782,18/6/2005,14:12:20
crawl-66-249-64-7.googlebot.com,66.249.64.7:56128,19/6/2005,14:10:51
crawl-66-249-64-16.googlebot.com,66.249.64.16:62564,20/6/2005,13:50:28
crawl-66-249-71-9.googlebot.com,66.249.71.9:62136,21/6/2005,18:07:14
,12.47.113.114:9766,21/6/2005,23:54:16
crawl-66-249-71-55.googlebot.com,66.249.71.55:43912,22/6/2005,13:41:03
pcd404086.netvigator.com,203.218.194.86:1516,22/6/2005,15:30:32
crawl-66-249-64-33.googlebot.com,66.249.64.33:34671,23/6/2005,12:57:43
crawl-66-249-64-15.googlebot.com,66.249.64.15:40362,23/6/2005,13:02:02
h132.227.28.71.ip.alltel.net,71.28.227.132:61486,23/6/2005,14:20:37
h132.227.28.71.ip.alltel.net,71.28.227.132:61487,23/6/2005,14:20:45
ustlnx17-n2.ust.hk,143.89.188.4:59595,23/6/2005,15:54:39
crawl-66-249-71-53.googlebot.com,66.249.71.53:55313,24/6/2005,11:29:51
wfp2.almaden.ibm.com,66.147.154.3:31666,24/6/2005,13:40:04
host81-136-142-83.in-addr.btopenworld.com,81.136.142.83:35024,24/6/2005,19:31:16
85-64-35-241.barak-online.net,85.64.35.241:50023,25/6/2005,0:24:58
crawl-66-249-64-35.googlebot.com,66.249.64.35:57967,25/6/2005,12:25:15
crawl-66-249-71-42.googlebot.com,66.249.71.42:43509,26/6/2005,12:11:59
msnbot.msn.com,65.54.188.83:55152,26/6/2005,20:46:53
crawl-66-249-64-44.googlebot.com,66.249.64.44:64951,27/6/2005,13:50:47
crawl-66-249-64-50.googlebot.com,66.249.64.50:60217,28/6/2005,13:01:47
grimoire.plus.com,212.159.46.181:2598,28/6/2005,23:26:32
crawl-66-249-71-17.googlebot.com,66.249.71.17:52712,29/6/2005,12:39:12
crawl-66-249-64-44.googlebot.com,66.249.64.44:48332,30/6/2005,14:27:18
crawl-66-249-71-47.googlebot.com,66.249.71.47:47939,1/7/2005,11:01:06
,134.74.146.36:1150,2/7/2005,5:02:39
crawl-66-249-64-10.googlebot.com,66.249.64.10:40526,2/7/2005,12:02:19
crawl-66-249-64-4.googlebot.com,66.249.64.4:39313,3/7/2005,12:03:22
crawl-66-249-71-15.googlebot.com,66.249.71.15:63951,4/7/2005,13:04:11
irc7.irc.ccu.edu.tw,140.123.101.67:1205,4/7/2005,20:04:33
crawl-66-249-64-38.googlebot.com,66.249.64.38:43420,4/7/2005,21:04:36
crawl-66-249-64-25.googlebot.com,66.249.64.25:50085,5/7/2005,12:05:29
crawl-66-249-71-13.googlebot.com,66.249.71.13:48662,6/7/2005,12:06:01
crawl-66-249-64-15.googlebot.com,66.249.64.15:46839,7/7/2005,11:07:37
,61.173.162.199:4278,8/7/2005,1:08:47
,209.216.245.174:56008,8/7/2005,6:08:24
crawl-66-249-64-10.googlebot.com,66.249.64.10:59633,8/7/2005,17:08:30
crawl-66-249-64-15.googlebot.com,66.249.64.15:45412,9/7/2005,13:09:25
crawl-66-249-64-47.googlebot.com,66.249.64.47:41663,10/7/2005,13:52:42
msnbot.msn.com,65.54.188.84:3650,10/7/2005,23:06:29
crawl-66-249-71-1.googlebot.com,66.249.71.1:52812,11/7/2005,13:57:06
,136.187.19.99:46972,11/7/2005,17:37:50
crawl-66-249-64-13.googlebot.com,66.249.64.13:45273,12/7/2005,14:26:18
oberon.cse.cuhk.edu.hk,137.189.91.204:53333,12/7/2005,22:53:53
crawl-66-249-71-42.googlebot.com,66.249.71.42:34723,13/7/2005,15:53:34
cncln.online.ln.cn,218.61.20.222:11712,14/7/2005,10:23:14
crawl-66-249-64-35.googlebot.com,66.249.64.35:58336,14/7/2005,14:12:42
crawl-66-249-71-10.googlebot.com,66.249.71.10:56026,15/7/2005,13:28:35
crawl-66-249-71-40.googlebot.com,66.249.71.40:57417,15/7/2005,21:54:45
,211.176.94.242:64557,16/7/2005,6:55:55
crawl-66-249-71-50.googlebot.com,66.249.71.50:35497,16/7/2005,13:38:21
usc7-pool-204.9.204.203.uscolo.com,204.9.204.203:46738,16/7/2005,17:19:29
crawl-66-249-71-53.googlebot.com,66.249.71.53:61012,17/7/2005,12:45:46
thick-masq.neowiz.com,219.254.21.254:56034,18/7/2005,12:46:06
crawl-66-249-64-6.googlebot.com,66.249.64.6:58055,18/7/2005,13:56:26
crawl-66-249-71-53.googlebot.com,66.249.71.53:54992,19/7/2005,12:45:41
crawl-66-249-71-7.googlebot.com,66.249.71.7:38892,20/7/2005,17:36:07
crawl-66-249-71-17.googlebot.com,66.249.71.17:62593,21/7/2005,13:30:33
crawl-66-249-64-10.googlebot.com,66.249.64.10:56065,22/7/2005,13:17:33
,203.145.159.37:13257,23/7/2005,0:11:18
,203.145.159.37:13346,23/7/2005,0:11:19
,212.6.249.99:4621,23/7/2005,1:53:21
crawl-66-249-71-3.googlebot.com,66.249.71.3:53373,23/7/2005,13:01:42
crawl-66-249-64-54.googlebot.com,66.249.64.54:49875,24/7/2005,12:39:22
msnbot.msn.com,65.54.188.82:54096,25/7/2005,6:30:57
crawl-66-249-71-17.googlebot.com,66.249.71.17:51822,25/7/2005,12:43:21
crawl-66-249-71-55.googlebot.com,66.249.71.55:63107,26/7/2005,13:32:09
dsl-82-171-114-124.undef.tiscali.nl,82.171.114.124:10292,27/7/2005,3:10:13
dsl-82-171-114-124.undef.tiscali.nl,82.171.114.124:10290,27/7/2005,3:10:13
webmail.sti-hawaii.com,64.65.104.2:16725,27/7/2005,9:02:04
crawl-66-249-64-35.googlebot.com,66.249.64.35:40366,27/7/2005,11:38:29
h27-199.ee.ccit.edu.tw,140.132.27.199:4850,27/7/2005,16:55:19
crawl-66-249-71-47.googlebot.com,66.249.71.47:35258,28/7/2005,13:24:38
crawl-66-249-64-27.googlebot.com,66.249.64.27:39142,29/7/2005,12:47:55
n12.ee.cityu.edu.hk,144.214.130.12:49082,29/7/2005,15:41:28
crawl-66-249-64-7.googlebot.com,66.249.64.7:49508,30/7/2005,14:42:33
crawl-66-249-64-39.googlebot.com,66.249.64.39:43802,30/7/2005,15:32:56
crawl-66-249-71-42.googlebot.com,66.249.71.42:43435,31/7/2005,12:46:43
crawl-66-249-71-1.googlebot.com,66.249.71.1:47281,2/8/2005,14:02:17
host186-58.pool217141.interbusiness.it,217.141.58.186:2099,2/8/2005,19:02:07
,83.137.57.8:50689,3/8/2005,4:03:05
crawl-66-249-64-13.googlebot.com,66.249.64.13:61672,3/8/2005,15:03:34
crawl-66-249-71-57.googlebot.com,66.249.71.57:57634,5/8/2005,15:05:45
crawl-66-249-71-15.googlebot.com,66.249.71.15:58750,6/8/2005,15:06:28
ip503da1ec.speed.planet.nl,80.61.161.236:19744,7/8/2005,8:07:53
crawl-66-249-71-57.googlebot.com,66.249.71.57:46339,7/8/2005,14:07:11
msnbot.msn.com,65.54.188.78:51670,8/8/2005,9:08:23
crawl-66-249-71-53.googlebot.com,66.249.71.53:38674,8/8/2005,12:08:40
crawl-66-249-64-13.googlebot.com,66.249.64.13:64632,9/8/2005,14:09:22
dsl-082-082-138-082.arcor-ip.net,82.82.138.82:33283,10/8/2005,8:38:59
crawl-66-249-64-79.googlebot.com,66.249.64.79:36593,10/8/2005,12:31:20
crawl-66-249-64-49.googlebot.com,66.249.64.49:53654,10/8/2005,13:08:33
crawl-66-249-71-15.googlebot.com,66.249.71.15:49102,11/8/2005,13:30:42
crawl-66-249-64-50.googlebot.com,66.249.64.50:51256,12/8/2005,13:36:54
c-24-5-156-22.hsd1.ca.comcast.net,24.5.156.22:1508,13/8/2005,12:40:45
c-24-5-156-22.hsd1.ca.comcast.net,24.5.156.22:1511,13/8/2005,12:41:23
crawl-66-249-64-44.googlebot.com,66.249.64.44:32985,13/8/2005,13:36:47
crawl-66-249-71-56.googlebot.com,66.249.71.56:46821,14/8/2005,12:57:47
crawl-66-249-64-27.googlebot.com,66.249.64.27:62206,15/8/2005,12:35:23
crawl-66-249-64-44.googlebot.com,66.249.64.44:62893,16/8/2005,12:34:17
global.ci.seattle.wa.us,156.74.250.7:5538,17/8/2005,7:31:44
crawl-66-249-71-7.googlebot.com,66.249.71.7:32978,17/8/2005,14:57:53
crawl-66-249-71-57.googlebot.com,66.249.71.57:61933,18/8/2005,13:57:28
crawl-66-249-71-55.googlebot.com,66.249.71.55:47936,19/8/2005,13:51:26
crawl-66-249-64-58.googlebot.com,66.249.64.58:58128,20/8/2005,7:54:30
localhost,203.160.1.66:54417,20/8/2005,18:39:50
crawl-66-249-71-15.googlebot.com,66.249.71.15:37343,21/8/2005,3:10:56
lj2554.inktomisearch.com,68.142.251.164:47789,21/8/2005,7:56:34
crawl-66-249-64-13.googlebot.com,66.249.64.13:38033,21/8/2005,14:46:25
msnbot.msn.com,65.54.188.81:54902,22/8/2005,3:47:04
crawl-66-249-71-7.googlebot.com,66.249.71.7:61643,22/8/2005,13:48:40
crawl-66-249-64-49.googlebot.com,66.249.64.49:54763,23/8/2005,13:26:07
,65.126.124.21:57558,23/8/2005,23:37:34
crawl-66-249-66-170.googlebot.com,66.249.66.170:60748,24/8/2005,7:31:09
061092023244.ctinets.com,61.92.23.244:56426,24/8/2005,13:11:52
crawl-66-249-71-14.googlebot.com,66.249.71.14:37003,24/8/2005,15:02:55
061092023146.ctinets.com,61.92.23.146:65520,25/8/2005,9:16:57
,222.124.18.135:46601,25/8/2005,10:35:42
crawl-66-249-71-56.googlebot.com,66.249.71.56:34868,25/8/2005,14:19:27
crawl-66-249-64-47.googlebot.com,66.249.64.47:42584,26/8/2005,17:05:01
irc5.irc.ccu.edu.tw,140.123.101.65:2381,27/8/2005,2:35:36
crawl-66-249-71-50.googlebot.com,66.249.71.50:63507,27/8/2005,15:56:13
crawl-66-249-71-9.googlebot.com,66.249.71.9:53750,28/8/2005,15:58:11
crawl-66-249-64-35.googlebot.com,66.249.64.35:52754,29/8/2005,15:57:16
n219077247024.netvigator.com,219.77.247.24:1030,29/8/2005,23:46:51
n219077247024.netvigator.com,219.77.247.24:1030,29/8/2005,23:46:55
pc91064.cse.cuhk.edu.hk,137.189.91.64:4895,29/8/2005,23:50:39
,220.207.48.100:1085,30/8/2005,10:07:20
crawl-66-249-64-27.googlebot.com,66.249.64.27:63082,30/8/2005,15:33:54
crawl-66-249-71-70.googlebot.com,66.249.71.70:38202,31/8/2005,2:32:20
n220246064020.netvigator.com,220.246.64.20:2312,31/8/2005,14:04:51
n220246064020.netvigator.com,220.246.64.20:2393,31/8/2005,14:06:22
crawl-66-249-64-49.googlebot.com,66.249.64.49:43608,31/8/2005,15:50:14
d3.search.cnb.yahoo.com,202.165.102.165:32025,31/8/2005,17:33:07
crawl-66-249-64-52.googlebot.com,66.249.64.52:37115,1/9/2005,15:01:06
d3.search.cnb.yahoo.com,202.165.102.165:35546,1/9/2005,18:01:07
crawl-66-249-64-4.googlebot.com,66.249.64.4:38635,2/9/2005,16:02:24
msnbot.msn.com,65.54.188.80:49520,2/9/2005,16:02:02
penguin.itsc.cuhk.edu.hk,202.45.188.26:2092,3/9/2005,9:03:08
crawl-66-249-71-9.googlebot.com,66.249.71.9:40808,3/9/2005,18:03:52
crawl-66-249-64-14.googlebot.com,66.249.64.14:50624,4/9/2005,14:04:01
msnbot.msn.com,65.54.188.80:53177,4/9/2005,18:04:52
crawl-66-249-64-4.googlebot.com,66.249.64.4:39073,5/9/2005,15:05:05
crawl-66-249-64-7.googlebot.com,66.249.64.7:43681,6/9/2005,15:06:53
crawl-66-249-71-17.googlebot.com,66.249.71.17:63854,7/9/2005,17:07:57
crawl-66-249-64-7.googlebot.com,66.249.64.7:64082,8/9/2005,17:08:02
egspd42419.ask.com,65.214.44.172:49326,9/9/2005,14:09:24
crawl-66-249-64-44.googlebot.com,66.249.64.44:38329,9/9/2005,14:09:39
,219.134.169.87:61735,9/9/2005,18:09:32
crawl-66-249-64-7.googlebot.com,66.249.64.7:45434,10/9/2005,15:36:29
p3209-ipbf401hodogaya.kanagawa.ocn.ne.jp,58.88.66.209:1597,10/9/2005,23:17:55
crawl-66-249-71-40.googlebot.com,66.249.71.40:50288,11/9/2005,16:26:15
crawl-66-249-71-10.googlebot.com,66.249.71.10:42037,11/9/2005,16:55:05
crawl-66-249-64-47.googlebot.com,66.249.64.47:62937,12/9/2005,16:35:44
crawl-66-249-71-3.googlebot.com,66.249.71.3:38283,13/9/2005,15:48:40
wfp2.almaden.ibm.com,66.147.154.3:14239,13/9/2005,23:57:23
crawl-66-249-71-13.googlebot.com,66.249.71.13:56943,14/9/2005,16:48:43
crawl-66-249-71-1.googlebot.com,66.249.71.1:37054,15/9/2005,16:30:37
crawl-66-249-71-53.googlebot.com,66.249.71.53:36311,16/9/2005,14:48:33
crawl-66-249-64-36.googlebot.com,66.249.64.36:58509,17/9/2005,23:50:18
crawl-66-249-64-13.googlebot.com,66.249.64.13:64398,18/9/2005,15:41:35
msnbot.msn.com,65.54.188.81:45428,18/9/2005,20:38:32
crawl-66-249-71-55.googlebot.com,66.249.71.55:33196,19/9/2005,16:25:53
crawl-66-249-64-54.googlebot.com,66.249.64.54:52951,20/9/2005,15:50:57
crawl-66-249-64-50.googlebot.com,66.249.64.50:61154,21/9/2005,16:25:56
crawl-66-249-64-50.googlebot.com,66.249.64.50:55000,22/9/2005,15:54:11
crawl-66-249-64-66.googlebot.com,66.249.64.66:52088,23/9/2005,6:29:42
crawl-66-249-65-83.googlebot.com,66.249.65.83:47551,23/9/2005,10:07:31
crawl-66-249-71-53.googlebot.com,66.249.71.53:48459,23/9/2005,15:19:39
crawl-66-249-64-52.googlebot.com,66.249.64.52:55145,24/9/2005,18:07:16
cmung1708.cmu.carnet.hr,193.198.134.184:3620,25/9/2005,2:28:56
crawl-66-249-64-7.googlebot.com,66.249.64.7:55774,25/9/2005,15:52:53
lj9065.inktomisearch.com,202.160.180.100:52297,26/9/2005,7:14:59
crawl-66-249-71-56.googlebot.com,66.249.71.56:58077,26/9/2005,15:46:51
crawl-66-249-66-40.googlebot.com,66.249.66.40:39157,27/9/2005,10:33:35
crawl-66-249-71-53.googlebot.com,66.249.71.53:65281,27/9/2005,15:36:29
crawl-66-249-64-14.googlebot.com,66.249.64.14:63794,28/9/2005,15:35:18
p54A957B2.dip.t-dialin.net,84.169.87.178:1124,29/9/2005,3:17:27
crawl-66-249-71-3.googlebot.com,66.249.71.3:61970,29/9/2005,15:57:14
lj2554.inktomisearch.com,68.142.251.164:49388,29/9/2005,19:23:23
crawl-66-249-64-50.googlebot.com,66.249.64.50:39318,30/9/2005,15:50:23
crawl-66-249-64-49.googlebot.com,66.249.64.49:56020,1/10/2005,15:01:45
irc6.irc.ccu.edu.tw,140.123.101.66:3547,2/10/2005,2:02:49
crawl-66-249-64-50.googlebot.com,66.249.64.50:40356,2/10/2005,15:02:31
msnbot.msn.com,65.54.188.79:20214,2/10/2005,16:02:43
msnbot.msn.com,65.54.188.79:20545,2/10/2005,16:02:43
usc7-pool-204.9.204.202.uscolo.com,204.9.204.202:37965,2/10/2005,23:02:26
crawl-66-249-64-14.googlebot.com,66.249.64.14:41750,3/10/2005,15:03:05
crawl-66-249-64-58.googlebot.com,66.249.64.58:53480,3/10/2005,21:03:34
crawl-66-249-64-44.googlebot.com,66.249.64.44:59362,4/10/2005,16:04:37
84-240-74-3.dsl.maxinetti.fi,84.240.74.3:25828,5/10/2005,13:05:27
crawl-66-249-71-13.googlebot.com,66.249.71.13:55977,5/10/2005,16:05:11
cm248926-b.maast1.lb.home.nl,84.30.100.229:4177,5/10/2005,21:05:17
,69.25.71.12:24235,6/10/2005,6:06:20
crawl-66-249-71-3.googlebot.com,66.249.71.3:51376,6/10/2005,16:06:21
ip70-173-159-160.fv.dl.cox.net,70.173.159.160:1420,7/10/2005,3:07:28
,219.140.90.146:1358,7/10/2005,20:07:54
,219.140.90.146:1358,7/10/2005,20:07:10
th192137.ip.tsinghua.edu.cn,59.66.192.137:3662,8/10/2005,0:08:57
th192137.ip.tsinghua.edu.cn,59.66.192.137:3685,8/10/2005,0:08:44
crawl-66-249-64-14.googlebot.com,66.249.64.14:40024,8/10/2005,16:08:31
lj9065.inktomisearch.com,202.160.180.100:51428,9/10/2005,3:09:21
crawl-66-249-71-56.googlebot.com,66.249.71.56:46773,10/10/2005,16:44:25
crawl-66-249-71-50.googlebot.com,66.249.71.50:43068,11/10/2005,16:45:31
crawl-66-249-64-36.googlebot.com,66.249.64.36:54507,12/10/2005,16:59:56
crawl-66-249-65-37.googlebot.com,66.249.65.37:61053,12/10/2005,20:23:46
CPE000ae6a6b66e-CM000f9facae30.cpe.net.cable.rogers.com,65.49.196.90:1174,12/10/2005,22:16:00
crawl-66-249-71-7.googlebot.com,66.249.71.7:33008,13/10/2005,15:41:33
crawl-66-249-71-39.googlebot.com,66.249.71.39:36060,14/10/2005,23:17:56
lj9065.inktomisearch.com,202.160.180.100:47098,15/10/2005,15:31:55
crawl-66-249-71-47.googlebot.com,66.249.71.47:63692,15/10/2005,15:49:07
p1138-ipbf210hodogaya.kanagawa.ocn.ne.jp,222.144.78.138:1566,16/10/2005,9:17:31
crawl-66-249-71-10.googlebot.com,66.249.71.10:59476,16/10/2005,15:53:20
c-67-165-59-114.hsd1.wv.comcast.net,67.165.59.114:4027,17/10/2005,12:34:41
n219078018081.netvigator.com,219.78.18.81:1169,17/10/2005,14:13:12
crawl-66-249-64-4.googlebot.com,66.249.64.4:44620,17/10/2005,15:31:36
lj9065.inktomisearch.com,202.160.180.100:60159,18/10/2005,4:02:50
crawl-66-249-71-14.googlebot.com,66.249.71.14:51934,19/10/2005,14:32:54
,203.155.1.245:50881,19/10/2005,19:23:44
crawl-66-249-71-17.googlebot.com,66.249.71.17:52721,20/10/2005,16:05:36
p548511B0.dip0.t-ipconnect.de,84.133.17.176:2342,20/10/2005,20:13:27
crawl-66-249-64-36.googlebot.com,66.249.64.36:54624,21/10/2005,16:12:41
dy089-225.ust.hk,143.89.89.225:3687,22/10/2005,10:08:27
crawl-66-249-64-7.googlebot.com,66.249.64.7:56398,22/10/2005,16:40:13
proxy02-out.spidernet.net,194.154.149.197:36303,22/10/2005,22:59:37
crawl-66-249-72-207.googlebot.com,66.249.72.207:44169,23/10/2005,5:12:51
dslb-082-083-052-177.pools.arcor-ip.net,82.83.52.177:33074,23/10/2005,8:36:45
crawl-66-249-64-50.googlebot.com,66.249.64.50:52760,23/10/2005,15:44:43
pool-71-106-182-136.lsanca.dsl-w.verizon.net,71.106.182.136:50045,24/10/2005,2:45:17
crawl-66-249-64-14.googlebot.com,66.249.64.14:34095,24/10/2005,16:05:14
Toronto-HSE-ppp3886669.sympatico.ca,67.70.123.54:3810,25/10/2005,1:47:58
,82.161.61.64:2242,25/10/2005,4:49:52
msnbot.msn.com,65.54.188.83:35506,25/10/2005,9:17:56
crawl-66-249-64-50.googlebot.com,66.249.64.50:49738,25/10/2005,16:04:38
webmail.sti-hawaii.com,64.65.104.2:22340,26/10/2005,8:41:57
crawl-66-249-71-50.googlebot.com,66.249.71.50:43508,26/10/2005,15:28:20
crawl-66-249-64-79.googlebot.com,66.249.64.79:64328,26/10/2005,20:01:47
crawl-66-249-64-35.googlebot.com,66.249.64.35:53227,27/10/2005,15:59:16
crawl-66-249-71-10.googlebot.com,66.249.71.10:51011,27/10/2005,16:31:30
hydrogen.dhcp.asu.edu,149.169.178.196:1237,28/10/2005,13:16:56
crawl-66-249-71-7.googlebot.com,66.249.71.7:61968,28/10/2005,15:54:21
crawl-66-249-71-57.googlebot.com,66.249.71.57:63942,29/10/2005,16:18:55
crawl-66-249-64-77.googlebot.com,66.249.64.77:43618,29/10/2005,16:44:52
crawl-66-249-71-1.googlebot.com,66.249.71.1:40196,30/10/2005,15:12:27
crawl-66-249-64-77.googlebot.com,66.249.64.77:45740,31/10/2005,16:46:25
crawl-66-249-64-14.googlebot.com,66.249.64.14:37437,1/11/2005,18:01:28
,217.11.253.166:2431,1/11/2005,20:01:16
crawl-66-249-64-77.googlebot.com,66.249.64.77:45849,2/11/2005,17:02:06
crawl-66-249-72-133.googlebot.com,66.249.72.133:34157,3/11/2005,9:03:55
crawl-66-249-64-7.googlebot.com,66.249.64.7:60707,3/11/2005,21:03:52
lj9065.inktomisearch.com,202.160.180.100:58448,4/11/2005,14:04:11
crawl-66-249-64-35.googlebot.com,66.249.64.35:61004,5/11/2005,3:05:10
crawl-66-249-64-50.googlebot.com,66.249.64.50:56538,5/11/2005,17:05:58
pcd250213.netvigator.com,203.218.40.213:1644,6/11/2005,2:06:46
c210-49-23-82.fitzg2.qld.optusnet.com.au,210.49.23.82:3129,6/11/2005,13:06:27
crawl-66-249-64-35.googlebot.com,66.249.64.35:51472,6/11/2005,16:06:55
crawl-66-249-64-15.googlebot.com,66.249.64.15:58572,8/11/2005,0:08:49
crawl-66-249-71-40.googlebot.com,66.249.71.40:55592,8/11/2005,15:08:16
crawl-66-249-64-14.googlebot.com,66.249.64.14:48717,8/11/2005,16:08:09
crawl-66-249-64-50.googlebot.com,66.249.64.50:38233,9/11/2005,17:09:14
crawl-66-249-64-13.googlebot.com,66.249.64.13:64813,9/11/2005,18:09:04
64.124.122.242.www.xigs.net,64.124.122.242:54590,10/11/2005,10:02:54
crawl-66-249-64-49.googlebot.com,66.249.64.49:58382,10/11/2005,22:48:00
lj2554.inktomisearch.com,68.142.251.164:41914,11/11/2005,9:01:59
dyn94-7-7.nts.umn.edu,160.94.7.7:1555,11/11/2005,11:06:27
crawl-66-249-64-44.googlebot.com,66.249.64.44:41883,11/11/2005,17:01:04
crawl-66-249-64-15.googlebot.com,66.249.64.15:64579,12/11/2005,17:08:23
crawl-66-249-64-10.googlebot.com,66.249.64.10:43943,13/11/2005,20:21:25
crawl-66-249-71-42.googlebot.com,66.249.71.42:36051,14/11/2005,18:35:48
msnbot.msn.com,65.54.188.84:52558,15/11/2005,9:45:57
crawl-66-249-64-15.googlebot.com,66.249.64.15:44909,15/11/2005,17:58:41
crawl-66-249-72-242.googlebot.com,66.249.72.242:63751,16/11/2005,18:36:51
crawl-66-249-64-10.googlebot.com,66.249.64.10:56611,16/11/2005,21:39:39
crawl-66-249-64-14.googlebot.com,66.249.64.14:35807,17/11/2005,17:00:12
crawl-66-249-71-42.googlebot.com,66.249.71.42:42958,18/11/2005,17:18:12
crawl-66-249-71-33.googlebot.com,66.249.71.33:48173,19/11/2005,5:21:59
crawl-66-249-64-44.googlebot.com,66.249.64.44:45997,19/11/2005,17:15:54
crawl-66-249-71-10.googlebot.com,66.249.71.10:51483,20/11/2005,18:33:41
crawl-66-249-71-55.googlebot.com,66.249.71.55:56359,21/11/2005,18:04:55
crawl-66-249-64-25.googlebot.com,66.249.64.25:64606,22/11/2005,18:06:16
lj9065.inktomisearch.com,202.160.180.100:50548,22/11/2005,19:27:29
crawl-66-249-64-35.googlebot.com,66.249.64.35:56333,23/11/2005,17:47:32
crawl-66-249-71-15.googlebot.com,66.249.71.15:36551,23/11/2005,18:27:58
crawl-66-249-71-10.googlebot.com,66.249.71.10:48678,23/11/2005,19:19:32
crawl-66-249-64-35.googlebot.com,66.249.64.35:38808,24/11/2005,18:08:58
p54BD20D3.dip0.t-ipconnect.de,84.189.32.211:29116,25/11/2005,2:18:51
crawl-66-249-64-25.googlebot.com,66.249.64.25:41496,25/11/2005,16:43:28
crawl-66-249-71-57.googlebot.com,66.249.71.57:58540,25/11/2005,17:35:08
,85.103.245.22:2740,26/11/2005,1:13:00
pool-71-105-80-218.lsanca.dsl-w.verizon.net,71.105.80.218:50088,26/11/2005,6:53:01
crawl-66-249-71-1.googlebot.com,66.249.71.1:48788,26/11/2005,17:43:08
crawl-66-249-64-50.googlebot.com,66.249.64.50:61695,27/11/2005,17:20:48
crawl-66-249-71-1.googlebot.com,66.249.71.1:34726,28/11/2005,17:01:04
crawl-66-249-66-230.googlebot.com,66.249.66.230:55704,28/11/2005,23:33:03
crawl-66-249-71-56.googlebot.com,66.249.71.56:40928,29/11/2005,18:13:38
crawl-66-249-64-55.googlebot.com,66.249.64.55:59225,30/11/2005,13:26:38
crawl-66-249-71-1.googlebot.com,66.249.71.1:60451,30/11/2005,16:17:26
crawl-66-249-71-50.googlebot.com,66.249.71.50:64579,1/12/2005,14:01:28
crawl-66-249-71-57.googlebot.com,66.249.71.57:58221,2/12/2005,15:02:22
crawl-66-249-71-1.googlebot.com,66.249.71.1:64053,3/12/2005,15:03:38
crawl-66-249-64-54.googlebot.com,66.249.64.54:44702,4/12/2005,15:04:14
crawl-66-249-71-42.googlebot.com,66.249.71.42:64868,5/12/2005,16:05:34
210-172-29-26.cust.bit-drive.ne.jp,210.172.29.26:20522,5/12/2005,18:05:33
crawl-66-249-64-50.googlebot.com,66.249.64.50:65178,6/12/2005,15:06:18
crawl-66-249-64-77.googlebot.com,66.249.64.77:62376,6/12/2005,16:06:20
,194.94.204.173:2032,6/12/2005,16:06:14
msnbot.msn.com,65.54.188.87:39969,6/12/2005,21:06:54
